symbol,side,opened,entry,sl0,tp0,exitReason,exitBar,finalLevel,pnl
SLXUSDT,0,2026-07-17T21:40:43.0000000Z,0.116,0.110286,0.133142,sl,10,3,1.3800000000000000000000000000
EDGEUSDT,0,2026-07-17T22:02:05.0000000Z,0.4508,0.44558323,0.491372,sl,1,1,-0.12
ENJUSDT,0,2026-07-17T22:13:24.0000000Z,0.028481,0.0281804,0.02897555,sl,11,0,-1.7031607036269793897686176750
SLXUSDT,0,2026-07-17T23:07:52.0000000Z,0.1139,0.1136905,0.1171025,tp,0,0,4.0975153643546971027216856893
FWDIUSDT,1,2026-07-17T23:19:16.0000000Z,4.303,4.34205,4.18815,tp,0,0,3.8836021380432256565187078782
NOMUSDT,0,2026-07-17T23:51:31.0000000Z,0.001499,0.0014885,0.001527,sl,8,1,-0.12
COLLECTUSDT,1,2026-07-18T00:03:02.0000000Z,0.04303,0.04354636,0.04213,sl,1,1,-0.12
SYNUSDT,0,2026-07-18T00:19:52.0000000Z,0.2271,0.22508,0.233335,sl,0,0,-1.4542140026420079260237780713
HEIUSDT,0,2026-07-18T01:16:38.0000000Z,0.11158,0.111025,0.11709,sl,1,1,-0.12
BILLUSDT,0,2026-07-18T01:46:23.0000000Z,0.02258,0.0222595,0.023339,sl,0,0,-2.2490965456155890168290522586
BILLUSDT,0,2026-07-18T01:46:27.0000000Z,0.02263,0.022252,0.0251035,sl,0,0,-2.6255236411842686699072028281
AGTUSDT,0,2026-07-18T02:00:47.0000000Z,0.013874,0.0136735,0.0144116,sl,8,2,0.6300000000000000000000000000
CLOUSDT,0,2026-07-18T02:53:24.0000000Z,0.17521,0.172007,0.1776675,sl,0,0,-2.8621380058215855259403002113
TACUSDT,0,2026-07-18T03:06:52.0000000Z,0.003185,0.0031551,0.00325565,tp,1,3,3.2073155416012558869701726845
EDGEUSDT,1,2026-07-18T03:21:27.0000000Z,0.4437,0.44512,0.43466,tp,0,0,2.9361189993238674780256930358
METUSDT,1,2026-07-18T03:36:30.0000000Z,0.1341,0.134645,0.13115,tp,0,0,3.1797762863534675615212527964
HOMEUSDT,0,2026-07-18T03:36:41.0000000Z,0.00695,0.006897,0.00728,tp,0,0,7.0023021582733812949640287771
DODOXUSDT,1,2026-07-18T04:48:13.0000000Z,0.023253,0.0236489,0.02156305,tp,9,3,10.781496581086311443684685847
STARUSDT,1,2026-07-18T04:48:21.0000000Z,0.20361,0.2233665,0.192859,sl,0,0,-14.674663326948578164137321350
ALLOUSDT,1,2026-07-18T04:48:29.0000000Z,0.4074,0.4096365,0.3943605,tp,0,0,4.6809941089837997054491899853
BANKUSDT,0,2026-07-18T05:16:24.0000000Z,0.07072,0.0692955,0.0751155,sl,0,0,-3.1414225113122171945701357466
RESOLVUSDT,0,2026-07-18T05:16:28.0000000Z,0.02062,0.020554,0.02105,tp,0,0,3.0080310378273520853540252182
TRADOORUSDT,1,2026-07-18T05:30:25.0000000Z,0.5143,0.524525,0.487865,tp,0,0,7.5899941668286992027999222244
GUSDT,0,2026-07-18T05:43:36.0000000Z,0.003856,0.00372806,0.00425902,sl,0,0,-5.0969190871369294605809128631
GUSDT,0,2026-07-18T05:43:42.0000000Z,0.003851,0.00372322,0.00425349,sl,0,0,-5.0971487925214230070111659309
GUSDT,0,2026-07-18T05:43:46.0000000Z,0.003864,0.00364422,0.00444901,sl,0,0,-8.651832298136645962732919255
GUSDT,0,2026-07-18T05:43:55.0000000Z,0.003847,0.00373759,0.00419164,sl,0,0,-4.3860514686768910839615284638
LUMIAUSDT,0,2026-07-18T05:57:51.0000000Z,0.07943,0.0791445,0.0814865,tp,3,3,3.7636082084854588946241974065
龙虾USDT,0,2026-07-18T05:57:57.0000000Z,0.016084,0.01604285,0.01646525,tp,0,0,3.4355521014672966923650833127
SUSHIUSDT,0,2026-07-18T06:27:39.0000000Z,0.1619,0.16052498,0.166625,sl,2,1,-0.12
VVVUSDT,1,2026-07-18T06:41:43.0000000Z,11.55,11.6056,11.04475,sl,1,3,1.3800000000000000000000000000
GALAUSDT,0,2026-07-18T06:41:50.0000000Z,0.002083,0.00207955,0.00213385,tp,0,0,3.5417858857417186749879980797
ARXUSDT,0,2026-07-18T06:55:07.0000000Z,0.1514,0.15117,0.16841,sl,0,0,-0.3478731836195508586525759577
QUSDT,0,2026-07-18T07:08:57.0000000Z,0.019913,0.01976955,0.02028505,sl,3,2,0.6300000000000000000000000000
MEMEUSDT,0,2026-07-18T07:09:02.0000000Z,0.0005412,0.0005321,0.0005493,sl,0,0,-2.6421729490022172949002217295
ZESTUSDT,0,2026-07-18T07:09:06.0000000Z,0.22812,0.223629,0.234627,sl,0,0,-3.0730510257759074171488690163
BSBUSDT,0,2026-07-18T07:35:33.0000000Z,0.1344,0.134185,0.1387915,tp,0,0,4.7812276785714285714285714287
UBUSDT,0,2026-07-18T07:48:06.0000000Z,0.08785,0.0865715,0.090982,sl,0,0,-2.3029823562891291974957313603
TOSHIUSDT,0,2026-07-18T08:14:00.0000000Z,0.0001261,0.00011491,0.00013817,sl,11,0,-13.430864393338620142743854084
PHAUSDT,1,2026-07-18T08:14:10.0000000Z,0.0229,0.023115,0.022505,tp,0,0,2.4673362445414847161572052402
POWRUSDT,0,2026-07-18T08:30:07.0000000Z,0.04304,0.042985,0.044495,sl,0,0,-0.3116821561338289962825278810
POWRUSDT,0,2026-07-18T08:30:13.0000000Z,0.04304,0.042921,0.045699,sl,0,0,-0.5347304832713754646840148699
BTWUSDT,1,2026-07-18T08:30:20.0000000Z,0.06673,0.0668225,0.064859,tp,0,0,4.0857545331934662071032519107
BUSDT,1,2026-07-18T09:18:27.0000000Z,0.17244,0.17677,0.14788,tp,0,0,21.243952679192762700069589422
FFUSDT,0,2026-07-18T09:32:14.0000000Z,0.06086,0.060655,0.063245,sl,0,0,-0.6252579691094314820900427210
TRIAUSDT,0,2026-07-18T09:44:40.0000000Z,0.009108,0.00883895,0.0096849,sl,0,0,-4.5509947299077733860342555995
TRIAUSDT,0,2026-07-18T09:44:47.0000000Z,0.009083,0.00881469,0.00967115,sl,0,0,-4.5509699438511505009358141583
LABUSDT,0,2026-07-18T10:22:24.0000000Z,0.1964,0.168597,0.279809,sl,25,1,-0.12
TLMUSDT,1,2026-07-18T10:22:48.0000000Z,0.001348,0.0013629,0.0013164,tp,0,0,3.3963204747774480712166172107
TRIAUSDT,0,2026-07-18T10:22:54.0000000Z,0.009024,0.00856702,0.0096387,sl,6,3,1.3800000000000000000000000000
ZROUSDT,0,2026-07-18T10:48:50.0000000Z,0.8026,0.78552832,0.841975,sl,10,0,-3.3105706454024420632942935460
PTBUSDT,0,2026-07-18T10:49:06.0000000Z,0.0005673,0.00055799,0.00058399,sl,4,2,0.6300000000000000000000000000
VANRYUSDT,0,2026-07-18T11:55:57.0000000Z,0.004887,0.0048553,0.0049741,tp,0,0,2.5534192756292203806015960712
KITEUSDT,0,2026-07-18T12:02:58.0000000Z,0.10962,0.1087935,0.114955,sl,1,3,1.3800000000000000000000000000
UAIUSDT,0,2026-07-18T12:02:59.0000000Z,0.3504,0.34831,0.36592,tp,0,0,6.5238356164383561643835616438
LABUSDT,1,2026-07-18T12:30:27.0000000Z,0.1851,0.19106,0.16722,sl,4,0,-4.9498217179902755267423014585
AKEUSDT,1,2026-07-18T12:35:15.0000000Z,0.001584,0.00159578,0.00152849,sl,0,0,-1.2355303030303030303030303031
MMTUSDT,1,2026-07-18T12:51:06.0000000Z,0.17782,0.178645,0.172585,sl,0,0,-0.8159284669890900911033629513
PHAUSDT,0,2026-07-18T14:41:50.0000000Z,0.02346,0.0230349,0.0237435,sl,0,0,-2.8380306905370843989769820972
RENDERUSDT,0,2026-07-18T16:34:37.0000000Z,1.4671,1.43678,1.50679,sl,78,2,0.6300000000000000000000000000
BASEDUSDT,0,2026-07-18T16:57:31.0000000Z,0.08778,0.08629585,0.0928425,tp,11,3,8.530888585099111414900888585
USUALUSDT,0,2026-07-18T17:09:58.0000000Z,0.008772,0.008704,0.009083,sl,5,1,-0.12
ACEUSDT,0,2026-07-18T17:49:32.0000000Z,0.07533,0.066285,0.08397,sl,11,0,-18.130752688172043010752688172
AWEUSDT,0,2026-07-18T17:50:00.0000000Z,0.06062,0.05967433,0.06359887,sl,0,0,-2.4599950511382382052128010558
BLURUSDT,1,2026-07-18T18:02:15.0000000Z,0.015506,0.016014,0.015091,sl,8,3,1.3800000000000000000000000000
FWDIUSDT,0,2026-07-18T18:14:13.0000000Z,4.267,4.237,4.5777,sl,0,0,-1.1746051089758612608389969534
NEARUSDT,0,2026-07-18T18:57:50.0000000Z,1.9277,1.861645,2.007935,tp,223,3,6.1233210561809410177932250869
EVAAUSDT,0,2026-07-18T19:10:11.0000000Z,0.7968,0.79368,0.80729,tp,0,0,1.8547740963855421686746987952
TLMUSDT,0,2026-07-18T19:36:52.0000000Z,0.0013614,0.00133371,0.00145832,sl,1,3,1.3800000000000000000000000000
ONDOUSDT,0,2026-07-18T19:37:11.0000000Z,0.349,0.347225,0.359275,sl,4,1,-0.12
ARIAUSDT,1,2026-07-18T19:43:49.0000000Z,0.02679,0.026892,0.0247795,sl,0,0,-0.6911086226203807390817469205
NOMUSDT,0,2026-07-18T19:58:14.0000000Z,0.001456,0.001437,0.001496,tp,11,3,4.0008791208791208791208791208
JCTUSDT,0,2026-07-18T20:43:20.0000000Z,0.0039848,0.00376697,0.0043768,sl,9,1,-0.12
BSBUSDT,0,2026-07-18T20:56:50.0000000Z,0.1364,0.13370746,0.14501612,sl,4,3,1.3800000000000000000000000000
CTRUSDT,0,2026-07-18T21:11:19.0000000Z,0.008423,0.00798635,0.00924041,sl,1,3,1.3800000000000000000000000000
BTRUSDT,1,2026-07-18T21:52:19.0000000Z,0.01767,0.0177205,0.0172395,sl,1,0,-0.5486926994906621392190152802
BTRUSDT,0,2026-07-18T22:12:27.0000000Z,0.01749,0.01710907,0.01868994,sl,2,1,-0.12
PUMPBTCUSDT,1,2026-07-18T22:12:46.0000000Z,0.00953,0.0095945,0.0093755,tp,0,0,2.3117943336831059811122770199
TRUTHUSDT,1,2026-07-18T23:05:00.0000000Z,0.012865,0.01311025,0.012626,sl,0,0,-2.9795025262339681305868635834
CTRUSDT,0,2026-07-18T23:35:14.0000000Z,0.008445,0.00818962,0.00918049,sl,9,0,-4.6560568383658969804618117229
ONGUSDT,0,2026-07-18T23:56:26.0000000Z,0.04925,0.0487185,0.0506115,sl,0,0,-1.7387817258883248730964467005
TAIKOUSDT,1,2026-07-19T01:32:07.0000000Z,0.07863,0.0798605,0.077592,tp,24,1,1.8601602441816100724914154903
YFIUSDT,0,2026-07-19T01:41:57.0000000Z,2110.0,2084.68,2140.2,tp,47,1,2.0269194312796208530805687193
BANKUSDT,1,2026-07-19T02:00:42.0000000Z,0.10975,0.1105385,0.1030705,sl,0,0,-1.1976765375854214123006833713
ROBOUSDT,0,2026-07-19T02:11:48.0000000Z,0.01073,0.010658,0.010894,sl,0,0,-1.1265237651444547996272134203
VIRTUALUSDT,0,2026-07-19T03:10:45.0000000Z,0.6086,0.60709,0.62328,sl,11,0,-0.4921656260269470916858363457
CLOUSDT,0,2026-07-19T03:39:31.0000000Z,0.15194,0.15011672,0.15675,sl,1,3,1.3800000000000000000000000000
BIRBUSDT,0,2026-07-19T03:47:14.0000000Z,0.05895,0.05814003,0.06150141,sl,0,0,-2.1809923664122137404580152672
AUSDT,1,2026-07-19T03:47:21.0000000Z,0.06723,0.0676815,0.065932,sl,0,0,-1.1273627844712182061579651941
AGLDUSDT,0,2026-07-19T04:04:22.0000000Z,0.15692,0.153429,0.1657085,sl,13,0,-3.4570507264848330359418812133
VANRYUSDT,1,2026-07-19T04:09:46.0000000Z,0.005296,0.0053172,0.0051685,tp,0,0,3.4912160120845921450151057402
BRUSDT,1,2026-07-19T04:14:37.0000000Z,0.15499,0.156824,0.1517055,sl,1,0,-1.8949532227885670043228595394
ARIAUSDT,0,2026-07-19T04:19:43.0000000Z,0.02692,0.0266835,0.0280435,tp,0,0,6.1402154531946508172362555721
AAPLUSDT,1,2026-07-19T13:12:21.0000000Z,333.76,340.6528,323.968,tp,192,3,4.2807670182166826462128475556
AXTIUSDT,0,2026-07-19T13:12:47.0000000Z,44.8,41.7701,51.271,sl,42,3,1.3800000000000000000000000000
ENSUSDT,0,2026-07-19T13:31:17.0000000Z,4.516,4.4200998,4.92244,sl,13,3,1.3800000000000000000000000000
HOMEUSDT,0,2026-07-19T13:31:52.0000000Z,0.007987,0.007743,0.008247,sl,1,3,1.3800000000000000000000000000
RPLUSDT,0,2026-07-19T13:50:05.0000000Z,1.8656,1.8400632,1.89953,sl,0,0,-2.1732375643224699828473413378
YBUSDT,1,2026-07-19T13:50:21.0000000Z,0.09066,0.0910805,0.087359,tp,0,0,5.3416148246194573130377233620
MORPHOUSDT,0,2026-07-19T13:57:15.0000000Z,1.9779,1.9296035,2.05926,sl,22,2,0.6300000000000000000000000000
SPKUSDT,0,2026-07-19T14:04:10.0000000Z,0.01707,0.01678469,0.01767885,sl,3,0,-2.6271177504393673110720562390
SCRTUSDT,0,2026-07-19T14:04:39.0000000Z,0.04267,0.042485,0.04413,sl,1,2,0.6300000000000000000000000000
BILLUSDT,0,2026-07-19T14:29:07.0000000Z,0.02596,0.02506594,0.028821,sl,11,3,1.3800000000000000000000000000
KAITOUSDT,0,2026-07-19T14:29:18.0000000Z,0.9706,0.955295,0.98731,sl,0,0,-2.4852895116422831238409231404
ONGUSDT,0,2026-07-19T14:29:24.0000000Z,0.04773,0.04755,0.0499625,sl,0,0,-0.6856819610307982401005656820
YBUSDT,0,2026-07-19T14:42:59.0000000Z,0.09084,0.0883855,0.095304,sl,0,0,-4.1730052840158520475561426685
BLUAIUSDT,1,2026-07-19T14:43:07.0000000Z,0.011727,0.01186175,0.01136395,tp,0,0,4.5237707853671015605014070096
XAUUSDT,1,2026-07-19T15:18:25.0000000Z,4017.19,4068.6436,3655.6429,sl,152,0,-2.0412534134556742399537985504
MAGMAUSDT,1,2026-07-19T15:18:41.0000000Z,0.30443,0.309549,0.294653,sl,3,3,1.3800000000000000000000000000
SOLVUSDT,0,2026-07-19T15:18:56.0000000Z,0.002618,0.00258658,0.0028297,sl,2,3,1.3800000000000000000000000000
AVAAIUSDT,1,2026-07-19T15:53:00.0000000Z,0.010532,0.0106593,0.00985945,tp,0,0,9.458665020888720091150778579
DEXEUSDT,1,2026-07-19T16:05:29.0000000Z,34.35,34.406,33.334,tp,0,0,4.3166812227074235807860262008
ESPORTSUSDT,0,2026-07-19T16:34:20.0000000Z,0.023981,0.022875,0.02489,sl,0,0,-7.0379767315791668404153288019
PARTIUSDT,1,2026-07-19T16:48:07.0000000Z,0.02966,0.02983,0.028565,sl,1,3,1.3800000000000000000000000000
ZBTUSDT,0,2026-07-19T17:00:54.0000000Z,0.0977,0.097194,0.101799,sl,0,0,-0.8968679631525076765609007165
HEMIUSDT,0,2026-07-19T17:14:07.0000000Z,0.004507,0.00448565,0.00462605,tp,0,0,3.8421699578433547814510761038
BUSDT,1,2026-07-19T17:27:23.0000000Z,0.2434,0.24741,0.232165,tp,0,0,6.8037880032867707477403451109
INJUSDT,0,2026-07-19T17:37:04.0000000Z,5.101,4.949625,5.15905,tp,11,1,1.5870182317192707312291707508
MYXUSDT,0,2026-07-19T18:11:09.0000000Z,0.07637,0.07566472,0.0815,sl,0,0,-1.5052559905722142202435511326
ORCLUSDT,0,2026-07-19T19:11:05.0000000Z,126.65,124.9182,130.646,sl,69,0,-2.1710856691669956573233320174
BTWUSDT,1,2026-07-19T20:49:51.0000000Z,0.06769,0.067932,0.066238,sl,0,0,-0.6562682818732456788299601123
VANAUSDT,0,2026-07-19T21:10:17.0000000Z,1.1497,1.1267,1.206,sl,2,2,0.6300000000000000000000000000
MUUUSDT,0,2026-07-19T21:10:46.0000000Z,27.92,27.6904976,28.65440768,sl,0,0,-1.3530000000000000000000000000
SOXLUSDT,1,2026-07-19T21:37:13.0000000Z,138.77,139.5235,134.87,tp,0,0,4.0956085609281545002522158968
STBLUSDT,0,2026-07-19T21:54:29.0000000Z,0.02048,0.0197505,0.0219785,sl,29,3,1.380000000000
SKHYUSDT,0,2026-07-19T21:55:11.0000000Z,161.92,158.80304,171.738424,sl,0,0,-3.0074999999999999999999999999
AWEUSDT,0,2026-07-19T22:01:19.0000000Z,0.05848,0.05743438,0.060793,sl,10,1,-0.12
KORUUSDT,0,2026-07-19T22:34:28.0000000Z,19.33,19.0214932,20.4097738,sl,0,0,-2.5140000000000000000000000000
METUSDT,1,2026-07-19T22:34:42.0000000Z,0.14998,0.15177976,0.144165,tp,0,0,5.6957754367248966528870516067
SKLUSDT,0,2026-07-19T22:48:12.0000000Z,0.004088,0.00402349,0.00429443,sl,1,1,-0.12
SKHYNIXUSDT,0,2026-07-19T22:48:27.0000000Z,1258.2,1209.734136,1387.2040135,sl,0,0,-5.8980000000000000000000000015
SAHARAUSDT,0,2026-07-20T00:09:51.0000000Z,0.009021,0.0087958,0.00934905,sl,13,0,-3.8645959428001330229464582642
JUPUSDT,1,2026-07-20T00:10:03.0000000Z,0.1987,0.199805,0.196255,sl,0,0,-0.9541721187720181177654755913
0GUSDT,0,2026-07-20T00:29:33.0000000Z,0.1735,0.1712846,0.187,sl,2,2,0.6300000000000000000000000000
TAGUSDT,1,2026-07-20T00:29:36.0000000Z,0.0011955,0.0012215,0.0011182,sl,1,3,1.3800000000000000000000000000
AZTECUSDT,0,2026-07-20T00:34:45.0000000Z,0.013938,0.0135545,0.014601,sl,4,0,-4.2472061988807576409814894534
SIRENUSDT,1,2026-07-20T00:34:55.0000000Z,0.03046,0.03082552,0.028255,tp,0,0,10.738502954694681549573210768
BULLAUSDT,1,2026-07-20T01:03:40.0000000Z,0.008604,0.0091309,0.0085798,sl,0,0,-9.305843793584379358437935844
KORUUSDT,0,2026-07-20T01:14:27.0000000Z,18.29,18.191,19.0475,tp,0,0,6.0924111536358665937670858391
HOMEUSDT,0,2026-07-20T01:25:38.0000000Z,0.007676,0.0076185,0.007828,sl,0,0,-1.2436321000521104742053152684
MRVLUSDT,0,2026-07-20T01:30:18.0000000Z,192.05,183.10985,199.5065,sl,41,3,1.3800000000000000000000000000
XANUSDT,0,2026-07-20T01:38:49.0000000Z,0.012644,0.01243765,0.012743,sl,0,0,-2.5679990509332489718443530528
TOSHIUSDT,0,2026-07-20T01:56:15.0000000Z,0.0001123,0.00010969,0.00012128,sl,6,1,-0.12
EVAAUSDT,1,2026-07-20T01:56:27.0000000Z,0.813,0.822015,0.795645,tp,0,0,3.0820295202952029520295202952
SKLUSDT,0,2026-07-20T02:05:09.0000000Z,0.004039,0.0039861,0.00421405,sl,9,3,1.3800000000000000000000000000
AERGOUSDT,0,2026-07-20T02:05:33.0000000Z,0.02164,0.0216025,0.022884,sl,3,3,1.3800000000000000000000000000
NEWTUSDT,1,2026-07-20T02:13:14.0000000Z,0.04474,0.0453187,0.0436915,sl,1,2,0.6300000000000000000000000000
CFXUSDT,0,2026-07-20T02:13:27.0000000Z,0.04571,0.0449357,0.0464705,sl,11,0,-2.6609100853204987967621964560
BSVUSDT,0,2026-07-20T02:13:37.0000000Z,13.91,13.6074548,15.1619,sl,0,0,-3.3825291157440690150970524803
MUSDT,0,2026-07-20T02:13:50.0000000Z,1.2258,1.22483,1.256735,sl,0,0,-0.2386979931473323543808125306
BLESSUSDT,1,2026-07-20T02:20:45.0000000Z,0.00932,0.0093854,0.0090772,sl,0,0,-1.1725751072961373390557939914
VELVETUSDT,1,2026-07-20T03:03:32.0000000Z,0.58019,0.58715228,0.545195,tp,0,0,8.927467209017735569382443682
ARXUSDT,1,2026-07-20T03:12:45.0000000Z,0.1533,0.15393,0.14749,tp,0,0,5.5649315068493150684931506851
MANTRAUSDT,0,2026-07-20T03:18:32.0000000Z,0.0063,0.006287,0.0066295,tp,10,3,7.7252380952380952380952380954
ERAUSDT,0,2026-07-20T03:24:36.0000000Z,0.06169,0.061588,0.062868,sl,5,0,-0.3680142648727508510293402496
DOGEUSDT,1,2026-07-20T03:34:37.0000000Z,0.072,0.0736391,0.071505,tp,5,0,0.9112500000000000000000000000
GUSDT,0,2026-07-20T03:42:12.0000000Z,0.003323,0.00322849,0.00365377,sl,1,1,-0.12
ZAMAUSDT,1,2026-07-20T04:04:23.0000000Z,0.03599,0.0366125,0.034964,sl,4,2,0.6300000000000000000000000000
RKLBUSDT,1,2026-07-20T05:18:48.0000000Z,68.32,69.4274,66.223,sl,11,0,-2.5513524590163934426229508196
MUBARAKUSDT,0,2026-07-20T05:33:48.0000000Z,0.011164,0.0111055,0.0114055,sl,0,0,-0.9060085990684342529559297743
PARTIUSDT,0,2026-07-20T05:38:53.0000000Z,0.02873,0.028455,0.02997,sl,2,0,-1.5557814131569787678384963453
PIXELUSDT,0,2026-07-20T05:39:07.0000000Z,0.004745,0.00469205,0.00491181,sl,0,0,-1.7938672286617492096944151739
ZAMAUSDT,1,2026-07-20T05:46:15.0000000Z,0.03734,0.037418,0.0365915,tp,0,0,2.8868291376539903588644884842
SYNUSDT,0,2026-07-20T05:53:27.0000000Z,0.2137,0.204633,0.230485,sl,1,1,-0.12
BILLUSDT,0,2026-07-20T05:53:42.0000000Z,0.02447,0.0244155,0.0255615,sl,0,0,-0.4540825500612995504699632203
ASTSUSDT,1,2026-07-20T06:31:32.0000000Z,58.46,59.3173,55.5575,sl,11,0,-2.3197092028737598357851522409
BUSDT,1,2026-07-20T06:44:50.0000000Z,0.22568,0.22916,0.21731,sl,2,1,-0.12
TRUTHUSDT,0,2026-07-20T06:45:03.0000000Z,0.012699,0.01242954,0.0134091,sl,9,0,-3.3028490432317505315379163713
RONINUSDT,0,2026-07-20T07:31:12.0000000Z,0.05671,0.056511,0.058452,sl,0,0,-0.6463621936166460941632868982
LUMIAUSDT,0,2026-07-20T08:00:50.0000000Z,0.07022,0.06786895,0.084386,sl,2,1,-0.12
STXXUSDT,1,2026-07-20T08:10:56.0000000Z,810.04,813.415,779.051,sl,4,3,1.3800000000000000000000000003
AVAAIUSDT,1,2026-07-20T08:30:32.0000000Z,0.009753,0.01083845,0.0093942,sl,4,0,-16.814094124884650876653337435
TURTLEUSDT,1,2026-07-20T08:30:48.0000000Z,0.03503,0.0355116,0.03386,sl,10,0,-2.1822323722523551241792749072
BANKUSDT,1,2026-07-20T08:43:25.0000000Z,0.27881,0.2826395,0.254602,tp,1,3,12.903923101753882572361106130
USELESSUSDT,1,2026-07-20T09:17:55.0000000Z,0.06165,0.061967,0.059586,tp,0,0,4.9018978102189781021897810219
CAPUSDT,1,2026-07-20T09:41:33.0000000Z,0.02039,0.020546,0.0199195,tp,0,0,3.3412555174104953408533594899
PTBUSDT,1,2026-07-20T10:05:37.0000000Z,0.000584,0.00059533,0.00055795,sl,1,0,-3.0301027397260273972602739726
CHZUSDT,1,2026-07-20T10:15:27.0000000Z,0.01531,0.0153845,0.015107,tp,0,0,1.8688961463096015676028739386
ACTUSDT,0,2026-07-20T10:15:34.0000000Z,0.008569,0.008524,0.00875,sl,0,0,-0.9077231882366670556657719687
MYXUSDT,1,2026-07-20T10:20:44.0000000Z,0.07939,0.079848,0.0781305,sl,0,0,-0.9853482806398790779695175715
AAOIUSDT,0,2026-07-20T10:27:11.0000000Z,107.01,105.714,110.712,sl,0,0,-1.9366526492851135407905803196
NBISUSDT,0,2026-07-20T10:32:06.0000000Z,189.87,187.9561104,195.89875224,sl,0,0,-1.6320000000000000000000000000
IRENUSDT,0,2026-07-20T10:37:29.0000000Z,36.9,36.297792,37.5345,sl,0,0,-2.5680000000000000000000000000
EGLDUSDT,0,2026-07-20T10:44:39.0000000Z,3.176,3.1409488,3.29255,sl,11,0,-1.7754408060453400503778337531
INTWUSDT,0,2026-07-20T10:44:58.0000000Z,23.84,23.4866912,24.749,sl,0,0,-2.3430000000000000000000000000
TRIAUSDT,0,2026-07-20T10:52:11.0000000Z,0.008439,0.0084055,0.008602,sl,0,0,-0.7154496978314966228226093139
SNXXUSDT,0,2026-07-20T11:01:30.0000000Z,14.86,14.4168748,16.156,sl,0,0,-4.5930000000000000000000000000
INTCUSDT,0,2026-07-20T11:50:28.0000000Z,98.6,98.0065,100.734,sl,0,0,-1.0228904665314401622718052739
ZORAUSDT,0,2026-07-20T11:58:50.0000000Z,0.006414,0.00605657,0.0067542,sl,1,1,-0.12
UBUSDT,1,2026-07-20T12:06:01.0000000Z,0.09743,0.0978005,0.095321,tp,0,0,3.1269465257107667043005234527
BOTUSDT,0,2026-07-20T12:16:37.0000000Z,27.09,26.991,28.239,tp,0,0,6.2421262458471760797342192691
HYPEUSDT,0,2026-07-20T12:32:09.0000000Z,59.108,57.57642,63.5783,sl,161,3,1.3800000000000000000000000000
SOLUSDT,1,2026-07-20T12:54:35.0000000Z,75.92,77.4266,74.741,sl,11,0,-3.0966859852476290832455216017
AXTIUSDT,0,2026-07-20T12:54:59.0000000Z,49.62,47.4704616,55.34153384,sl,0,0,-6.6180000000000000000000000000
WOOUSDT,0,2026-07-20T13:09:41.0000000Z,0.012332,0.0122725,0.0128115,sl,2,1,-0.12
TRBUSDT,0,2026-07-20T13:14:37.0000000Z,14.9,14.59179,15.1979,tp,11,2,2.8789932885906040268456375839
ZHIPUUSDT,0,2026-07-20T14:30:22.0000000Z,116.57,115.7205,130.1575,sl,0,0,-1.2131200137256584026765033885
BUSDT,0,2026-07-20T15:15:31.0000000Z,0.25308,0.2388974,0.2977552,sl,4,1,-0.12
ZEREBROUSDT,0,2026-07-20T16:05:46.0000000Z,0.036885,0.03615895,0.04276685,sl,1,2,0.6300000000000000000000000000
STXXUSDT,0,2026-07-20T16:06:04.0000000Z,804.0,789.86568,848.523108,sl,1,1,-0.12
CIENUSDT,1,2026-07-20T17:02:30.0000000Z,391.24,391.7215,377.919,tp,10,3,4.9872231878131070442695020964
METUSDT,1,2026-07-20T17:02:50.0000000Z,0.16066,0.1627514,0.145648,sl,4,1,-0.12
ARCUSDT,0,2026-07-20T17:10:06.0000000Z,0.07121,0.0710355,0.075152,sl,2,2,0.6300000000000000000000000000
ALLOUSDT,0,2026-07-20T17:15:16.0000000Z,0.47069,0.4698865,0.483515,tp,0,0,3.9670849178865070428519832586
PROMUSDT,1,2026-07-20T17:26:55.0000000Z,2.0699,2.13035,2.05425,tp,0,0,1.0141127590704864969322189478
SKRUSDT,1,2026-07-20T17:52:11.0000000Z,0.00819,0.0081991,0.0080453,tp,0,0,2.5301831501831501831501831502
SPACEUSDT,0,2026-07-20T18:43:14.0000000Z,0.005905,0.0058655,0.0060966,sl,10,1,-0.12
MONUSDT,1,2026-07-20T18:50:36.0000000Z,0.023145,0.023256,0.0224,tp,0,0,4.7082566429034348671419313027
KNCUSDT,0,2026-07-20T18:59:27.0000000Z,0.10921,0.108985,0.114905,sl,0,0,-0.4290376339163080304001465067
CETUSUSDT,0,2026-07-20T19:06:14.0000000Z,0.020003,0.01938048,0.02180327,sl,0,0,-4.7881997700344948257761335800
TIAUSDT,1,2026-07-20T19:06:25.0000000Z,0.3632,0.371276,0.357395,tp,11,1,2.2774394273127753303964757710
TUTUSDT,1,2026-07-20T19:06:43.0000000Z,0.014317,0.0143775,0.013645,sl,1,2,0.6300000000000000000000000000
GMTUSDT,0,2026-07-20T19:28:02.0000000Z,0.0071,0.00689535,0.007325,sl,61,3,1.3800000000000000000000000000
NIGHTUSDT,0,2026-07-20T19:28:16.0000000Z,0.01815,0.01766,0.01911,tp,0,0,7.813884297520661157024793388
YBUSDT,0,2026-07-20T20:05:41.0000000Z,0.0813,0.081185,0.08499,sl,0,0,-0.3321771217712177121771217712
TACUSDT,0,2026-07-20T20:15:37.0000000Z,0.003196,0.00315765,0.00331855,sl,4,3,1.3800000000000000000000000000
